City,Latitude,Longitude,Gender,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Unlimited Data,Online Security,Online Backup,Device Protection,Tech Support,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Contract,Payment Method,Offer,Referred a Friend,Number of Referrals,Monthly Charges,Total Charges,Avg Monthly Long Distance Charges,Total Long Distance Charges,Avg Monthly GB Download,Total Extra Data Charges,Total Revenue,Total Refunds,Tenure Months,CLTV,Satisfaction Score,Customer Status,Churn Label,Churn Category,Churn Reason
Isleton,38.154823,-121.601358,Female,Yes,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,One year,Mailed check,Offer B,No,0,24.95,1165.9,4.6,211.6,0,0,1377.5,0.0,46,3979,3,Stayed,No,,
Kirkwood,38.631489,-120.015167,Female,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Offer B,No,0,102.5,4904.25,19.04,913.92,21,0,5818.17,0.0,48,3262,3,Stayed,No,,
Lincoln,38.922812,-121.312005,Male,No,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Offer B,No,0,86.55,5632.55,14.39,920.96,7,0,6553.51,0.0,64,4934,4,Stayed,No,,
Loomis,38.809175,-121.171375,Male,Yes,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Bank transfer (automatic),Offer A,Yes,3,24.3,1643.25,20.42,1470.2400000000002,0,0,3113.49,0.0,72,5160,4,Stayed,No,,
Lotus,38.815515,-120.916997,Female,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,No,No,Month-to-month,Credit card (automatic),,Yes,2,58.35,740.55,7.97,95.64,52,0,836.1899999999999,0.0,12,5068,4,Stayed,No,,
Mather,38.549822,-121.266725,Female,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Two year,Credit card (automatic),Offer A,Yes,6,68.75,4888.2,12.32,887.04,59,0,5775.24,0.0,72,4505,3,Stayed,No,,
Newcastle,38.883224,-121.15918,Male,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,No,No,No,Month-to-month,Electronic check,,Yes,4,85.8,2440.25,39.5,1145.5,16,150,3735.75,0.0,29,2568,3,Stayed,No,,
Nicolaus,38.788898,-121.608624,Male,Yes,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,One year,Credit card (automatic),,Yes,3,20.1,620.55,49.37,1629.2099999999998,0,0,2249.76,0.0,33,3636,5,Stayed,No,,
North Highlands,38.671295,-121.388251,Female,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,,No,0,20.35,20.35,44.09,44.09,0,0,64.44,0.0,1,5774,3,Joined,No,,
Roseville,38.736685,-121.251984,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,Electronic check,Offer B,Yes,5,110.8,6840.95,13.25,821.5,57,0,7662.45,0.0,62,4306,4,Stayed,No,,
Pilot Hill,38.803731,-121.043799,Female,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,Credit card (automatic),Offer E,No,0,82.85,319.6,19.84,79.36,73,0,398.96,0.0,4,3154,3,Stayed,No,,
Pine Grove,38.400264,-120.641274,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,Electronic check,,No,0,84.35,1938.05,25.81,619.4399999999999,3,0,2557.49,0.0,24,2198,3,Stayed,No,,
Pioneer,38.546999,-120.271114,Female,Yes,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,One year,Mailed check,,Yes,9,19.55,294.5,19.03,266.42,0,0,560.9200000000001,0.0,14,5620,3,Stayed,No,,
Placerville,38.733714,-120.795213,Male,No,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,Offer E,No,0,19.95,58.3,5.15,15.45,0,0,73.75,0.0,3,4430,5,Joined,No,,
Rancho Cordova,38.602723,-121.279913,Male,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,Offer E,No,0,66.25,546.45,25.72,205.76,24,0,752.21,0.0,8,3026,5,Stayed,No,,
Rescue,38.724322,-120.991237,Female,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Bank transfer (automatic),,No,0,23.3,797.1,6.52,228.2,0,0,1025.3,0.0,35,2416,3,Stayed,No,,
Rio Oso,38.954144,-121.482536,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Credit card (automatic),Offer A,No,0,25.3,1673.8,23.81,1571.4599999999998,0,0,3245.26,0.0,66,6019,4,Stayed,No,,
River Pines,38.545775,-120.743325,Male,No,No,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Two year,Mailed check,,No,0,44.55,343.45,0.0,0.0,4,0,343.45,0.0,8,5489,3,Stayed,No,,
Rocklin,38.7904,-121.236973,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,One year,Credit card (automatic),Offer A,Yes,8,104.1,7412.25,4.39,311.69,82,0,7723.94,0.0,71,4695,4,Stayed,No,,
Roseville,38.759751,-121.288545,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,Bank transfer (automatic),Offer B,Yes,3,92.55,4039.0,27.49,1182.07,53,0,5221.07,0.0,43,3853,3,Stayed,No,,
Shingle Springs,38.598936,-120.963092,Male,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-month,Bank transfer (automatic),Offer C,No,0,101.45,2948.6,6.59,191.11,21,60,3199.71,0.0,29,5285,4,Stayed,No,,
Somerset,38.606703,-120.586659,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Two year,Credit card (automatic),Offer B,Yes,6,94.55,6078.75,19.53,1269.45,19,0,7348.2,0.0,65,4603,4,Stayed,No,,
Sutter Creek,38.432145,-120.77069,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,Electronic check,,No,0,95.5,3418.2,45.62,1596.6999999999998,59,0,5014.9,0.0,35,3715,3,Stayed,No,,
Thornton,38.157794,-121.520223,Male,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,One year,Credit card (automatic),Offer B,No,0,100.3,6603.8,9.95,636.8,2,0,7240.6,0.0,64,4986,5,Stayed,No,,
Vacaville,38.333133,-121.920151,Female,Yes,No,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Offer B,Yes,1,55.5,3166.9,0.0,0.0,11,0,3166.9,0.0,58,4080,3,Stayed,No,,
Vacaville,38.419088,-122.024568,Female,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Credit card (automatic),,No,0,49.85,865.75,41.13,740.34,23,0,1606.09,0.0,18,3283,3,Stayed,No,,
Volcano,38.481902,-120.603668,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,Bank transfer (automatic),Offer A,Yes,4,89.55,6373.1,6.15,412.05,53,0,6785.150000000001,0.0,67,6111,4,Stayed,No,,
Walnut Grove,38.240419,-121.587535,Male,Yes,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Mailed check,,Yes,2,19.15,1177.05,30.1,1896.3,0,0,3073.3500000000004,0.0,63,6373,5,Stayed,No,,
West Sacramento,38.627951,-121.593287,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,,Yes,9,99.8,5985.75,34.48,2068.8,51,0,8054.549999999999,0.0,60,6213,4,Stayed,No,,
Wilton,38.392559,-121.225093,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Offer A,Yes,4,113.05,7869.05,33.25,2327.5,15,0,10196.55,0.0,70,4203,5,Stayed,No,,
Woodland,38.71967,-121.862416,Female,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,One year,Mailed check,,No,0,19.95,936.7,9.19,441.12,0,0,1377.8200000000002,0.0,48,3396,3,Stayed,No,,
Alta,39.218096,-120.79153,Male,Yes,No,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Electronic check,,Yes,7,74.15,741.4,49.39,592.6800000000001,5,0,1334.08,0.0,12,5426,4,Stayed,No,,
Applegate,38.983388,-120.988814,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,One year,Electronic check,,Yes,7,92.0,6585.2,36.6,2598.6,10,0,9183.8,0.0,71,4322,3,Stayed,No,,
Camino,38.748316,-120.675512,Male,No,No,Yes,No,Fiber optic,No,No,No,Yes,No,No,No,No,No,Month-to-month,Electronic check,Offer B,No,0,73.85,3122.4,47.06,2070.6400000000003,3,100,5293.040000000001,0.0,44,4374,5,Stayed,No,,
Dutch Flat,39.197215,-120.83679,Male,Yes,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Mailed check,,Yes,10,24.45,1088.25,47.31,2128.9500000000003,0,0,3217.2000000000003,0.0,45,3586,5,Stayed,No,,
Emigrant Gap,39.23754,-120.720196,Female,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,One year,Credit card (automatic),,No,0,24.8,615.35,43.77,1006.71,0,0,1622.06,0.0,23,4402,3,Stayed,No,,
Gold Run,39.170376,-120.838404,Female,Yes,No,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,No,No,One year,Bank transfer (automatic),,Yes,6,64.85,2908.2,12.98,558.14,8,0,3466.34,0.0,43,4000,3,Stayed,No,,
Kyburz,38.766036,-120.209673,Male,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Bank transfer (automatic),,No,0,20.75,739.9,17.92,627.2,0,0,1367.1,0.0,35,5876,3,Stayed,No,,
Echo Lake,38.851842,-120.076204,Male,Yes,No,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Month-to-month,Mailed check,Offer E,Yes,2,68.95,593.85,34.64,311.76,7,0,905.61,0.0,9,2452,3,Stayed,No,,
Pollock Pines,38.733908,-120.453416,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Month-to-month,Credit card (automatic),Offer B,Yes,8,109.4,7227.45,15.3,994.5,29,0,8221.95,0.0,65,4452,3,Stayed,No,,
Twin Bridges,38.805481,-120.13287,Male,No,No,Yes,Yes,DSL,Yes,No,No,No,No,No,No,No,No,Month-to-month,Mailed check,,No,0,49.0,1291.35,2.69,72.63,15,0,1363.98,0.0,27,5428,3,Stayed,No,,
Weimar,39.00978,-120.978273,Female,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,No,No,No,One year,Mailed check,,No,0,50.25,2023.55,23.28,931.2,6,0,2954.75,0.0,40,2449,5,Stayed,No,,
Granite Bay,38.749466,-121.184196,Male,Yes,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,One year,Credit card (automatic),Offer E,Yes,5,19.9,153.95,48.39,387.12,0,0,541.0699999999999,0.0,8,3152,5,Stayed,No,,
Roseville,38.784329,-121.373245,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Yes,Yes,No,One year,Bank transfer (automatic),Offer B,Yes,5,97.8,5458.8,45.37,2631.46,28,0,8090.26,0.0,58,6019,3,Stayed,No,,
Elk Grove,38.35363,-121.44195,Female,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,One year,Electronic check,,Yes,7,100.3,5244.45,7.99,415.48,19,0,5659.93,0.0,52,4811,3,Stayed,No,,
El Dorado Hills,38.684437,-121.055634,Male,Yes,No,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,No,No,No,Month-to-month,Mailed check,Offer E,Yes,2,55.8,154.55,4.19,12.57,6,0,167.12,0.0,3,2662,4,Joined,No,,
Rocklin,38.823278,-121.281856,Male,No,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Electronic check,,No,0,111.15,4507.15,30.58,1253.78,59,0,5760.929999999999,0.0,41,5038,5,Stayed,No,,
Woodland,38.694081,-121.694431,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Mailed check,,No,0,98.55,2031.95,23.22,464.4,59,0,2496.35,0.0,20,3300,3,Stayed,No,,
Sacramento,38.584505,-121.491956,Male,No,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,Offer E,No,0,50.05,50.05,43.05,43.05,69,0,93.1,0.0,1,5523,4,Joined,No,,
Sacramento,38.574856,-121.46504,Male,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Electronic check,,No,0,20.85,473.9,35.32,812.36,0,0,1286.26,0.0,23,4263,5,Stayed,No,,
Sacramento,38.550722,-121.457314,Female,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Bank transfer (automatic),Offer E,No,0,19.5,106.8,2.03,12.18,0,0,118.98,0.0,6,3288,3,Stayed,No,,
Sacramento,38.556306,-121.495817,Male,Yes,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,Offer E,No,0,19.35,152.6,34.87,278.96,0,0,431.56,0.0,8,5416,3,Stayed,No,,
Sacramento,38.567594,-121.437507,Male,No,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,Mailed check,,No,0,69.5,1199.4,12.21,219.78000000000003,8,0,1419.18,0.0,18,4466,3,Stayed,No,,
Sacramento,38.53508,-121.444144,Male,No,No,No,No phone service,DSL,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Credit card (automatic),Offer B,No,0,48.8,2555.05,0.0,0.0,19,0,2555.05,0.0,52,4865,3,Stayed,No,,
Sacramento,38.625096,-121.383658,Male,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,,No,0,94.5,2979.2,45.92,1423.52,18,0,4402.719999999999,0.0,31,3949,3,Stayed,No,,
Sacramento,38.512569,-121.495184,Male,Yes,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,,Yes,5,20.65,654.85,24.64,714.5600000000001,0,0,1369.41,0.0,29,4667,3,Stayed,No,,
Sacramento,38.475465,-121.443625,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Two year,Credit card (automatic),,Yes,4,106.05,3834.4,19.24,692.64,18,50,4577.04,0.0,36,4505,3,Stayed,No,,
Sacramento,38.590035,-121.412455,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,Electronic check,,Yes,1,108.3,4586.15,42.45,1782.9,11,0,6369.049999999999,0.0,42,5106,3,Stayed,No,,
Sacramento,38.549185,-121.328386,Female,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Two year,Electronic check,,No,0,99.65,5941.05,16.81,1008.6,21,0,6949.65,0.0,60,4616,4,Stayed,No,,
Sacramento,38.486502,-121.334051,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,Credit card (automatic),,Yes,6,95.9,2234.95,35.62,783.64,29,0,3018.59,0.0,22,3207,3,Stayed,No,,
Sacramento,38.490508,-121.284171,Male,Yes,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,One year,Mailed check,,Yes,7,20.0,666.75,21.77,783.72,0,0,1450.47,0.0,36,4175,3,Stayed,No,,
Sacramento,38.445939,-121.496855,Male,No,No,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Mailed check,Offer E,No,0,64.95,547.8,27.53,247.77,11,0,795.5699999999999,0.0,9,3013,3,Stayed,No,,
Sacramento,38.619049,-121.517552,Male,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Credit card (automatic),,Yes,5,74.6,74.6,42.99,42.99,59,0,117.59,0.0,1,5494,5,Joined,No,,
Sacramento,38.646209,-121.52446,Male,Yes,Yes,Yes,No,DSL,No,Yes,No,No,No,No,No,No,No,Month-to-month,Electronic check,Offer D,Yes,8,49.2,571.15,9.58,114.96,57,80,766.11,0.0,12,3582,3,Stayed,No,,
Sacramento,38.685069,-121.543709,Female,No,No,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,One year,Mailed check,Offer D,No,0,73.75,1756.6,35.03,805.69,3,0,2562.29,0.0,23,3483,3,Stayed,No,,
Sacramento,38.691607,-121.602284,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,Yes,Yes,One year,Bank transfer (automatic),,No,0,92.3,5731.45,24.35,1509.7,16,0,7241.15,0.0,62,6468,4,Stayed,No,,
Sacramento,38.660442,-121.346321,Female,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,,No,0,19.2,156.85,14.32,114.56,0,0,271.41,0.0,8,2879,3,Stayed,No,,
Sacramento,38.687367,-121.34848,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Yes,No,No,Month-to-month,Credit card (automatic),,Yes,9,88.65,2683.2,29.77,922.87,12,0,3606.07,0.0,31,4821,4,Stayed,No,,
Marysville,39.19514,-121.503883,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,Bank transfer (automatic),,Yes,1,95.95,4456.65,22.31,1003.95,19,0,5460.599999999999,0.0,45,5322,5,Stayed,No,,
Beale Afb,39.125311,-121.392283,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),,Yes,2,105.4,6998.95,19.39,1337.91,13,0,8336.86,0.0,69,5467,4,Stayed,No,,
Alleghany,39.467828,-120.841386,Male,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,,No,0,20.25,36.8,15.83,31.66,0,0,68.46,0.0,2,5736,4,Joined,No,,
Berry Creek,39.657228,-121.37778,Female,No,No,No,No phone service,DSL,Yes,No,No,Yes,No,No,Yes,Yes,Yes,One year,Electronic check,,No,0,49.05,2265.0,0.0,0.0,3,0,2265.0,0.0,44,3910,5,Stayed,No,,
Biggs,39.457388,-121.818201,Male,No,No,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,No,No,No,One year,Mailed check,,No,0,35.55,1309.15,0.0,0.0,14,0,1309.15,0.0,39,3752,3,Stayed,No,,
Browns Valley,39.292334,-121.320597,Male,Yes,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Offer A,Yes,7,65.1,4754.3,0.0,0.0,15,0,4754.3,0.0,72,4969,4,Stayed,No,,
Brownsville,39.440687,-121.263583,Female,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,,No,0,96.85,1235.55,26.68,346.84,24,0,1582.39,0.0,13,3098,4,Stayed,No,,
Butte City,39.449794,-121.936372,Female,Yes,No,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,One year,Credit card (automatic),,Yes,2,69.75,3562.5,17.95,915.45,14,0,4477.95,0.0,51,5628,3,Stayed,No,,
Camptonville,39.432127,-121.099287,Female,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Two year,Electronic check,,Yes,6,99.2,7213.75,22.0,1562.0,27,0,8775.75,0.0,71,4951,4,Stayed,No,,
Chico,39.745712,-121.84333,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Yes,Yes,Yes,One year,Electronic check,,No,0,106.8,5914.4,32.43,1816.08,2,30,7760.48,0.0,56,6161,3,Stayed,No,,
Chico,39.681488,-121.83721,Male,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Mailed check,,No,0,51.25,51.25,39.3,39.3,26,0,90.55,0.0,1,4483,4,Joined,No,,
Clipper Mills,39.562239,-121.14836,Female,Yes,No,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,No,No,No,One year,Mailed check,Offer D,Yes,5,57.75,1282.85,12.88,296.24,41,0,1579.09,0.0,23,3794,3,Stayed,No,,
Colusa,39.273096,-122.050763,Female,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,No,No,One year,Bank transfer (automatic),,No,0,70.85,4738.85,44.01,2904.66,17,0,7643.51,0.0,66,5572,5,Stayed,No,,
Crescent Mills,40.080342,-120.957805,Female,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,,No,0,19.55,19.55,5.1,5.1,0,0,24.65,0.0,1,5750,3,Joined,No,,
Downieville,39.578792,-120.780786,Male,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,No,No,No,Month-to-month,Bank transfer (automatic),Offer D,No,0,79.5,795.65,8.48,93.28,52,0,888.93,0.0,11,2278,4,Stayed,No,,
Durham,39.607831,-121.777959,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,Bank transfer (automatic),,Yes,6,98.15,4993.4,31.09,1616.68,28,0,6610.08,0.0,52,5123,4,Stayed,No,,
Elk Creek,39.53222,-122.594879,Male,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Electronic check,,No,0,20.25,61.45,1.57,4.71,0,0,66.16,0.0,3,4050,5,Joined,No,,
Forbestown,39.531028,-121.24807,Female,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),,Yes,6,79.15,4018.55,2.53,129.03,71,0,4147.58,0.0,51,6321,3,Stayed,No,,
Glenn,39.597975,-122.032248,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,No,Yes,No,Month-to-month,Electronic check,Offer B,Yes,9,94.25,6081.4,23.33,1493.12,29,0,7574.519999999999,0.0,64,6020,3,Stayed,No,,
Goodyears Bar,39.564113,-120.868836,Female,No,No,No,No phone service,DSL,Yes,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,Credit card (automatic),Offer C,No,0,40.2,1478.85,0.0,0.0,6,0,1478.85,0.0,37,5924,5,Stayed,No,,
Grass Valley,39.194539,-120.988066,Male,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Mailed check,Offer D,No,0,19.95,243.65,18.73,243.49,0,0,487.14,0.0,13,2884,4,Stayed,No,,
Penn Valley,39.203817,-121.19584,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,No,No,One year,Electronic check,,Yes,3,55.35,2633.95,42.19,2067.31,52,0,4701.26,0.0,49,5601,3,Stayed,No,,
Greenville,40.160386,-120.835428,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Yes,Yes,No,One year,Bank transfer (automatic),Offer B,No,0,102.15,4735.35,34.12,1535.4,15,0,6270.75,0.0,45,5391,4,Stayed,No,,
Gridley,39.346898,-121.759537,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,Offer D,No,0,71.1,1247.75,2.76,49.67999999999999,26,150,1447.43,0.0,18,4911,5,Stayed,No,,
Grimes,39.033058,-121.895718,Male,Yes,No,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Two year,Bank transfer (automatic),Offer A,Yes,7,54.1,3794.5,0.0,0.0,16,0,3794.5,0.0,68,4601,3,Stayed,No,,
Hamilton City,39.732767,-122.042298,Male,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Credit card (automatic),,No,0,19.65,1008.7,25.72,1388.88,0,0,2397.58,0.0,54,5708,5,Stayed,No,,
Live Oak,39.258746,-121.77697,Female,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,No,Yes,No,Month-to-month,Bank transfer (automatic),,Yes,4,88.45,2130.55,2.03,46.69,53,0,2177.24,0.0,23,3937,5,Stayed,No,,
Maxwell,39.281194,-122.226568,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Two year,Credit card (automatic),Offer A,Yes,2,80.4,5727.15,18.04,1280.84,41,0,7007.99,0.0,71,5228,3,Stayed,No,,
Meadow Valley,39.937017,-121.058043,Female,Yes,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Bank transfer (automatic),Offer A,Yes,2,19.25,1372.9,48.75,3266.25,0,0,4639.15,0.0,67,5154,4,Stayed,No,,
Meridian,39.068071,-121.832638,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Electronic check,Offer D,Yes,1,84.8,1203.9,26.58,372.12,53,0,1576.02,0.0,14,2452,3,Stayed,No,,
North San Juan,39.423046,-120.984472,Female,No,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Credit card (automatic),,No,0,19.5,1215.1,24.32,1532.16,0,0,2747.26,0.0,63,4370,5,Stayed,No,,
