City,Latitude,Longitude,Gender,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Payment Method,Monthly Charges,Total Charges,Churn Label,CLTV,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Premium Tech Support,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Category,Churn Reason
Rancho Cucamonga,34.133809,-117.523724,Female,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Electronic check,78.5,571.05,No,3601,No,0,Offer E,3.34,13,Yes,Yes,Yes,0.0,0,23.38,594.43,4,Stayed,NULL,NULL
Glendora,34.119363,-117.855059,Male,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.95,1399.35,No,4328,No,0,NULL,7.18,0,No,No,No,0.0,0,495.42,1894.77,4,Stayed,NULL,NULL
Glendora,34.14649,-117.849815,Male,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,20.65,150.0,No,2874,Yes,1,NULL,21.09,0,No,No,No,0.0,0,147.63,297.63,5,Stayed,NULL,NULL
La Puente,34.031441,-117.936436,Female,Yes,Yes,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Electronic check,30.5,167.2,No,5973,Yes,1,NULL,0.0,59,No,No,Yes,0.0,0,0.0,167.2,3,Stayed,NULL,NULL
Hacienda Heights,33.998471,-117.973758,Female,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Credit card (automatic),106.1,7657.4,No,5146,Yes,1,NULL,6.41,14,Yes,No,Yes,0.0,0,461.52,8118.92,4,Stayed,NULL,NULL
La Puente,34.038983,-117.991372,Male,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),20.5,865.05,No,3093,Yes,1,NULL,27.4,0,No,No,No,0.0,0,1205.6,2070.65,3,Stayed,NULL,NULL
Rowland Heights,33.976753,-117.897367,Female,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Electronic check,95.5,6153.85,No,6153,No,0,NULL,27.68,6,No,No,No,0.0,80,1799.2,8033.05,5,Stayed,NULL,NULL
La Verne,34.144703,-117.770299,Female,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Electronic check,64.6,174.2,No,5277,No,0,NULL,40.99,48,Yes,No,Yes,0.0,0,122.97,297.17,5,Joined,NULL,NULL
Mira Loma,33.999992,-117.535395,Male,No,No,24,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Credit card (automatic),51.1,1269.6,No,2515,No,0,NULL,2.33,2,Yes,No,Yes,0.0,0,55.92,1325.52,5,Stayed,NULL,NULL
Monterey Park,34.049172,-118.115022,Female,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),89.1,6352.4,No,4627,Yes,1,NULL,24.44,13,Yes,No,Yes,0.0,0,1759.68,8112.08,3,Stayed,NULL,NULL
Mt Baldy,34.231318,-117.662032,Male,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Electronic check,54.95,1348.5,No,3407,No,0,NULL,30.07,69,Yes,No,Yes,0.0,0,721.6800000000001,2070.1800000000003,3,Stayed,NULL,NULL
Ontario,34.057256,-117.667677,Male,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),20.45,471.55,No,3727,Yes,1,Offer D,20.78,0,No,No,No,0.0,0,457.16,928.71,4,Stayed,NULL,NULL
Montclair,34.072121,-117.698319,Male,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),85.95,5931.75,No,6354,Yes,10,NULL,30.06,24,Yes,Yes,Yes,0.0,0,2104.2,8035.95,5,Stayed,NULL,NULL
Ontario,34.074087,-117.605618,Male,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Electronic check,60.35,1404.65,No,3192,Yes,1,NULL,25.87,76,No,No,No,0.0,10,646.75,2061.4,4,Stayed,NULL,NULL
Diamond Bar,33.992416,-117.807874,Male,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.8,726.1,No,2745,No,0,NULL,8.21,0,No,No,No,0.0,0,303.77000000000004,1029.87,3,Stayed,NULL,NULL
Pomona,34.042286,-117.756106,Female,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Bank transfer (automatic),85.35,1961.6,No,2656,Yes,7,Offer D,40.19,27,No,No,Yes,0.0,0,884.18,2845.78,5,Stayed,NULL,NULL
Pomona,34.083086,-117.737997,Female,Yes,No,59,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Bank transfer (automatic),72.1,4194.85,No,6225,Yes,9,NULL,24.81,24,Yes,No,Yes,0.0,0,1463.79,5658.64,5,Stayed,NULL,NULL
San Gabriel,34.114772,-118.089431,Male,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,81.05,81.05,No,4396,Yes,1,NULL,36.32,85,No,Yes,Yes,0.0,0,36.32,117.37,5,Joined,NULL,NULL
San Gabriel,34.089927,-118.095645,Male,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.5,76.95,No,5296,No,0,NULL,37.01,0,No,No,No,0.0,0,111.03,187.98,5,Joined,NULL,NULL
Temple City,34.101608,-118.055848,Female,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Bank transfer (automatic),111.8,5809.75,No,5713,Yes,3,NULL,41.82,69,Yes,Yes,Yes,0.0,0,2216.46,8026.21,3,Stayed,NULL,NULL
Upland,34.141146,-117.655583,Male,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.2,20.2,No,3586,No,0,NULL,42.15,0,No,No,No,0.0,0,42.15,62.35,3,Joined,NULL,NULL
Upland,34.105493,-117.660934,Male,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,19.7,415.9,No,2860,No,0,Offer D,30.13,0,No,No,No,0.0,0,602.6,1018.5,4,Stayed,NULL,NULL
West Covina,34.066964,-117.937007,Female,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),19.85,996.95,No,5089,No,0,Offer B,29.87,0,No,No,No,0.0,0,1523.37,2520.32,5,Stayed,NULL,NULL
West Covina,34.061634,-117.893169,Female,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Bank transfer (automatic),60.5,3145.15,No,4207,Yes,4,Offer B,47.18,12,Yes,No,Yes,0.0,0,2406.18,5551.33,3,Stayed,NULL,NULL
West Covina,34.024405,-117.898722,Female,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,19.55,265.3,No,2816,Yes,1,NULL,42.23,0,No,No,No,0.0,0,548.99,814.29,4,Stayed,NULL,NULL
Alhambra,34.090925,-118.128164,Female,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.9,20.9,No,3901,No,0,NULL,10.21,0,No,No,No,0.0,0,10.21,31.11,5,Joined,NULL,NULL
Alhambra,34.074736,-118.145959,Male,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,21.05,21.05,No,3389,No,0,NULL,10.14,0,No,No,No,0.0,0,10.14,31.19,3,Joined,NULL,NULL
Alpine,32.827184,-116.703729,Male,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Electronic check,71.5,4576.3,No,5342,No,0,Offer B,18.05,11,Yes,No,No,0.0,70,1137.15,5783.450000000001,3,Stayed,NULL,NULL
Bonita,32.67117,-117.00232,Male,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Mailed check,54.65,189.1,No,2168,No,0,NULL,33.53,30,No,Yes,Yes,0.0,0,100.59,289.69,5,Joined,NULL,NULL
Boulevard,32.677097,-116.304991,Male,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.2,908.15,No,2776,No,0,Offer B,30.99,0,No,No,No,0.0,0,1425.54,2333.69,4,Stayed,NULL,NULL
Campo,32.673483,-116.472863,Male,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Credit card (automatic),49.8,49.8,No,4796,No,0,NULL,3.97,11,No,No,Yes,0.0,0,3.97,53.77,4,Joined,NULL,NULL
Chula Vista,32.607964,-117.059459,Female,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),20.5,1500.95,No,4941,Yes,8,NULL,11.13,0,No,No,No,0.0,0,790.23,2291.1800000000003,4,Stayed,NULL,NULL
Chula Vista,32.64164,-116.985026,Male,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Credit card (automatic),90.4,5099.15,No,4603,Yes,10,Offer B,22.56,56,No,No,Yes,0.0,0,1240.8,6339.95,5,Stayed,NULL,NULL
Chula Vista,32.688506,-116.938632,Female,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Bank transfer (automatic),90.25,6385.95,No,5327,No,0,NULL,13.4,3,Yes,No,No,0.0,100,938.0,7423.95,3,Stayed,NULL,NULL
Descanso,32.912664,-116.635387,Male,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Bank transfer (automatic),104.6,6885.75,No,4743,Yes,10,NULL,11.31,57,Yes,Yes,Yes,0.0,0,757.77,7643.52,3,Stayed,NULL,NULL
Guatay,32.857946,-116.561917,Male,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Credit card (automatic),50.2,668.85,No,4253,Yes,6,NULL,4.05,59,No,No,Yes,0.0,0,56.7,725.5500000000001,3,Stayed,NULL,NULL
Imperial Beach,32.579134,-117.119009,Female,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Bank transfer (automatic),95.5,1916.2,No,3186,Yes,5,NULL,38.71,48,Yes,Yes,Yes,0.0,0,774.2,2690.4,3,Stayed,NULL,NULL
La Mesa,32.759327,-116.99726,Female,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Bank transfer (automatic),95.4,4613.95,No,6136,Yes,6,Offer B,8.18,53,No,Yes,Yes,0.0,0,400.82,5014.77,5,Stayed,NULL,NULL
La Mesa,32.782501,-117.01611,Female,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Bank transfer (automatic),101.3,7261.25,No,5513,No,0,Offer A,2.25,16,No,No,Yes,0.0,0,162.0,7423.25,3,Stayed,NULL,NULL
Lemon Grove,32.733564,-117.033713,Female,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Electronic check,53.1,2459.8,No,3358,Yes,1,Offer B,44.74,82,No,Yes,Yes,0.0,0,2058.04,4517.84,3,Stayed,NULL,NULL
Mount Laguna,32.830852,-116.444601,Male,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Bank transfer (automatic),84.85,2048.8,No,2941,No,0,Offer C,13.13,14,No,No,No,0.0,80,315.12,2443.92,4,Stayed,NULL,NULL
National City,32.67102,-117.095235,Female,Yes,Yes,5,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Electronic check,34.25,163.55,No,5100,Yes,9,NULL,0.0,19,Yes,No,Yes,0.0,0,0.0,163.55,5,Stayed,NULL,NULL
Pine Valley,32.800671,-116.483363,Female,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Credit card (automatic),88.6,2888.7,No,3648,Yes,6,Offer C,11.01,73,Yes,Yes,Yes,0.0,0,363.33,3252.03,3,Stayed,NULL,NULL
Potrero,32.619465,-116.593605,Female,No,No,42,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Bank transfer (automatic),60.15,2421.6,No,5988,No,0,Offer B,29.44,41,No,Yes,Yes,0.0,0,1236.48,3658.08,3,Stayed,NULL,NULL
Spring Valley,32.726627,-116.994608,Male,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Credit card (automatic),99.95,2292.75,No,3515,No,0,NULL,41.94,30,No,Yes,Yes,0.0,0,964.62,3257.37,3,Stayed,NULL,NULL
Spring Valley,32.730264,-116.950963,Male,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),70.7,553.4,No,4946,No,0,Offer E,41.93,59,No,Yes,Yes,0.0,0,335.44,888.8399999999999,5,Stayed,NULL,NULL
Tecate,32.587557,-116.636816,Male,No,No,66,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Mailed check,54.8,3465.7,No,4621,No,0,Offer A,11.56,30,No,No,Yes,0.0,0,762.96,4228.66,4,Stayed,NULL,NULL
Borrego Springs,33.200369,-116.192313,Male,No,No,24,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Credit card (automatic),54.8,1291.3,No,4330,No,0,NULL,8.66,27,No,No,No,0.0,110,207.84,1609.14,5,Stayed,NULL,NULL
Carlsbad,33.148116,-117.306043,Female,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Mailed check,100.3,5200.8,No,5377,No,0,Offer B,8.33,73,No,Yes,Yes,0.0,0,441.49,5642.29,4,Stayed,NULL,NULL
Carlsbad,33.098018,-117.258203,Female,No,No,60,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Electronic check,53.6,3237.05,No,4173,No,0,NULL,0.0,4,No,Yes,Yes,0.0,0,0.0,3237.05,3,Stayed,NULL,NULL
El Cajon,32.785165,-116.862648,Female,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Credit card (automatic),19.35,433.75,No,5811,No,0,NULL,10.9,0,No,No,No,0.0,0,218.0,651.75,5,Stayed,NULL,NULL
El Cajon,32.79697,-116.969082,Female,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,85.6,1868.4,No,3513,Yes,10,NULL,9.84,71,No,Yes,Yes,0.0,0,226.32,2094.7200000000003,3,Stayed,NULL,NULL
El Cajon,32.832706,-116.873258,Male,Yes,No,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Electronic check,80.8,5728.55,No,4689,Yes,8,Offer A,35.07,53,Yes,Yes,Yes,0.0,0,2525.04,8253.59,5,Stayed,NULL,NULL
Escondido,33.081478,-117.033814,Male,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,19.6,390.4,No,4562,No,0,NULL,16.81,0,No,No,No,0.0,0,353.01,743.41,4,Stayed,NULL,NULL
Escondido,33.141265,-116.967221,Male,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Electronic check,90.7,2845.15,No,3493,No,0,NULL,46.71,24,No,No,No,0.0,100,1448.01,4393.16,5,Stayed,NULL,NULL
Fallbrook,33.362575,-117.299644,Female,No,No,57,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Mailed check,69.75,3894.4,No,4487,No,0,NULL,36.14,48,Yes,Yes,Yes,0.0,0,2059.98,5954.38,3,Stayed,NULL,NULL
Escondido,33.079834,-117.134275,Female,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),20.0,886.4,No,5169,Yes,9,NULL,21.73,0,No,No,No,0.0,0,977.85,1864.25,4,Stayed,NULL,NULL
Julian,32.980678,-116.262854,Male,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Electronic check,95.25,1021.55,No,4810,No,0,NULL,26.43,13,No,Yes,Yes,0.0,0,264.3,1285.85,3,Stayed,NULL,NULL
Lakeside,32.909873,-116.906774,Male,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.95,268.4,No,5770,No,0,NULL,40.66,0,No,No,No,0.0,0,569.24,837.64,5,Stayed,NULL,NULL
Oceanside,33.351059,-117.420557,Male,Yes,No,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Mailed check,80.85,2204.35,No,4732,Yes,3,Offer C,11.83,14,Yes,Yes,Yes,0.0,0,319.41,2523.76,3,Stayed,NULL,NULL
Pala,33.384345,-117.072619,Female,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Bank transfer (automatic),93.3,6398.05,No,5205,No,0,Offer A,28.53,24,Yes,Yes,Yes,0.0,0,1968.57,8366.62,5,Stayed,NULL,NULL
Poway,32.984395,-117.013454,Female,Yes,No,35,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,Credit card (automatic),46.35,1662.05,No,4577,Yes,7,Offer C,0.0,24,Yes,No,No,0.0,140,0.0,1802.05,4,Stayed,NULL,NULL
Ranchita,33.215251,-116.53633,Male,Yes,No,45,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Credit card (automatic),78.75,3600.65,No,2595,Yes,3,NULL,39.82,13,No,Yes,Yes,0.0,0,1791.9,5392.55,3,Stayed,NULL,NULL
Rancho Santa Fe,33.012751,-117.200617,Female,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Electronic check,83.55,1329.15,No,5564,No,0,NULL,22.61,19,No,No,Yes,0.0,0,384.37,1713.52,5,Stayed,NULL,NULL
Santa Ysabel,33.174725,-116.743329,Male,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,19.6,422.5,No,2203,No,0,NULL,20.46,0,No,No,No,0.0,0,450.12,872.62,5,Stayed,NULL,NULL
Solana Beach,33.001813,-117.263628,Male,Yes,No,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Mailed check,67.85,4627.65,No,4792,Yes,5,Offer A,2.12,58,Yes,Yes,Yes,0.0,0,142.04000000000002,4769.69,3,Stayed,NULL,NULL
San Marcos,33.119028,-117.166036,Female,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),105.65,6717.9,No,6383,Yes,8,Offer A,17.79,22,Yes,Yes,Yes,0.0,0,1191.9299999999998,7909.83,5,Stayed,NULL,NULL
Vista,33.22784,-117.200024,Female,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Credit card (automatic),75.5,637.4,No,3021,No,0,NULL,24.96,9,No,No,Yes,0.0,0,224.64,862.04,3,Stayed,NULL,NULL
Warner Springs,33.323705,-116.626907,Female,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.15,117.95,No,5020,No,0,Offer E,3.37,0,No,No,No,0.0,0,16.85,134.8,4,Stayed,NULL,NULL
Rancho Santa Fe,32.99356,-117.207121,Male,No,No,54,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,Credit card (automatic),45.2,2460.55,No,5435,No,0,NULL,0.0,10,Yes,No,Yes,0.0,0,0.0,2460.55,4,Stayed,NULL,NULL
San Diego,32.741852,-117.243453,Male,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Bank transfer (automatic),79.25,5731.85,No,5085,Yes,8,Offer A,27.97,2,Yes,No,Yes,0.0,0,1957.9,7689.75,3,Stayed,NULL,NULL
San Diego,32.787836,-117.232376,Male,Yes,Yes,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Electronic check,85.7,4616.1,No,5957,Yes,5,NULL,26.84,12,Yes,Yes,Yes,0.0,0,1422.52,6038.620000000001,5,Stayed,NULL,NULL
San Diego,32.805518,-117.169052,Female,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Credit card (automatic),20.1,589.25,No,3086,No,0,Offer C,33.71,0,No,No,No,0.0,0,1045.01,1634.26,3,Stayed,NULL,NULL
San Diego,32.697098,-117.116587,Male,Yes,Yes,13,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Bank transfer (automatic),61.8,750.1,No,4749,Yes,8,NULL,28.15,56,Yes,No,Yes,0.0,0,365.95,1116.05,3,Stayed,NULL,NULL
San Diego,32.707892,-117.05512,Female,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Mailed check,49.9,1410.25,No,5250,Yes,6,Offer C,41.41,30,No,No,Yes,0.0,0,1159.48,2569.73,5,Stayed,NULL,NULL
San Diego,32.765299,-117.122565,Male,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),20.4,743.5,No,3756,Yes,8,Offer C,6.97,0,No,No,No,0.0,0,264.86,1008.36,5,Stayed,NULL,NULL
San Diego,32.802959,-117.027095,Male,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Mailed check,75.4,3865.45,No,5211,Yes,9,NULL,10.4,85,No,Yes,Yes,0.0,0,540.8000000000001,4406.25,5,Stayed,NULL,NULL
San Diego,32.807867,-117.060993,Male,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Mailed check,108.15,6825.65,No,5298,Yes,2,NULL,1.76,20,Yes,Yes,Yes,0.0,0,109.12,6934.77,4,Stayed,NULL,NULL
San Diego,32.898613,-117.202937,Female,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Electronic check,86.25,1340.1,No,3511,No,0,Offer D,22.3,28,No,Yes,Yes,0.0,0,356.8,1696.9,5,Stayed,NULL,NULL
San Diego,32.808814,-117.134694,Male,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Electronic check,95.7,1184.0,No,5527,No,0,Offer D,49.0,23,No,Yes,Yes,0.0,0,588.0,1772.0,5,Stayed,NULL,NULL
San Diego,32.827238,-117.089287,Female,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),116.85,8477.7,No,4055,Yes,1,Offer A,31.83,14,Yes,Yes,Yes,0.0,0,2291.76,10769.46,3,Stayed,NULL,NULL
San Diego,32.886925,-117.152162,Male,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Bank transfer (automatic),105.75,7382.85,No,4921,No,0,NULL,6.1,9,Yes,No,Yes,0.0,0,433.1,7815.950000000001,4,Stayed,NULL,NULL
San Diego,33.017518,-117.118456,Female,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,20.15,456.85,No,3573,Yes,1,Offer C,32.86,0,No,No,No,0.0,0,788.64,1245.49,3,Stayed,NULL,NULL
San Diego,33.000269,-117.072093,Female,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,19.6,331.6,No,2722,No,0,Offer D,39.49,0,No,No,No,0.0,0,592.35,923.95,3,Stayed,NULL,NULL
San Diego,32.957195,-117.202542,Male,No,Yes,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Bank transfer (automatic),60.95,134.6,No,3172,No,0,NULL,14.88,12,No,No,Yes,0.0,0,29.76,164.36,4,Joined,NULL,NULL
San Diego,32.89325,-117.087091,Female,Yes,Yes,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Mailed check,25.05,125.5,No,2071,Yes,3,Offer E,0.0,53,No,No,Yes,0.0,0,0.0,125.5,5,Stayed,NULL,NULL
San Ysidro,32.555828,-117.040073,Male,Yes,No,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Bank transfer (automatic),60.3,2511.3,No,4565,Yes,8,NULL,2.43,69,No,Yes,Yes,0.0,0,99.63,2610.9300000000003,3,Stayed,NULL,NULL
Indio,33.713891,-116.237257,Female,No,Yes,43,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Electronic check,63.95,2737.05,No,4205,No,0,NULL,5.6,30,No,Yes,Yes,0.0,0,240.8,2977.8500000000004,3,Stayed,NULL,NULL
Indio,33.752938,-116.230055,Male,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,74.3,74.3,No,2968,Yes,7,NULL,17.84,20,No,No,Yes,0.0,0,17.84,92.14,5,Joined,NULL,NULL
Indian Wells,33.537646,-116.291089,Female,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Mailed check,70.6,70.6,No,2576,No,0,Offer E,32.61,27,No,No,No,0.0,30,32.61,133.20999999999998,4,Joined,NULL,NULL
Beaumont,33.946982,-116.977672,Male,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),90.55,6404.0,No,5007,Yes,2,Offer A,28.58,30,Yes,Yes,Yes,0.0,0,2029.18,8433.18,4,Stayed,NULL,NULL
Blythe,33.674583,-114.71612,Male,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,19.45,165.35,No,2600,No,0,NULL,9.43,0,No,No,No,0.0,0,66.00999999999999,231.36,5,Stayed,NULL,NULL
Brawley,33.03933,-115.191857,Female,No,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Bank transfer (automatic),64.45,1867.6,No,3820,No,0,NULL,12.72,23,Yes,No,Yes,0.0,0,356.16,2223.76,4,Stayed,NULL,NULL
Cabazon,33.929812,-116.76058,Male,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,69.65,1043.3,No,5610,No,0,Offer D,22.9,24,No,No,Yes,0.0,0,366.4,1409.6999999999998,3,Stayed,NULL,NULL
Calexico,32.690654,-115.431225,Male,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,19.5,128.6,No,4271,No,0,Offer E,30.58,0,No,No,No,0.0,0,214.06,342.66,5,Stayed,NULL,NULL
